Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
G4AD Eight Extra Large,g4ad.8xlarge,128 GiB,32 vCPUs,1200 GB NVMe SSD,15 Gigabit,$0.0135 hourly / GiB,$0.0085 hourly / GiB,$0.0055 hourly / GiB,$0.025 hourly / GiB,$0.02 hourly / GiB
G4AD 16xlarge Extra Large,g4ad.16xlarge,256 GiB,64 vCPUs,2400 GB (2×1200 GB NVMe SSD),25 Gigabit,$0.0135 hourly / GiB,$0.0085 hourly / GiB,$0.0054 hourly / GiB,$0.025 hourly / GiB,$0.02 hourly / GiB
G4DN Extra Large,g4dn.xlarge,16 GiB,4 vCPUs,125 GB NVMe SSD,Up to 25 Gigabit,$0.0329 hourly / GiB,$0.0207 hourly / GiB,$0.013 hourly / GiB,$0.0444 hourly / GiB,$0.0322 hourly / GiB
G4DN Double Extra Large,g4dn.2xlarge,32 GiB,8 vCPUs,225 GB NVMe SSD,Up to 25 Gigabit,$0.0235 hourly / GiB,$0.0148 hourly / GiB,$0.01 hourly / GiB,$0.035 hourly / GiB,$0.0263 hourly / GiB
G4DN Quadruple Extra Large,g4dn.4xlarge,64 GiB,16 vCPUs,225 GB NVMe SSD,Up to 25 Gigabit,$0.0188 hourly / GiB,$0.0119 hourly / GiB,$0.0066 hourly / GiB,$0.0303 hourly / GiB,$0.0234 hourly / GiB
G4DN Eight Extra Large,g4dn.8xlarge,128 GiB,32 vCPUs,900 GB NVMe SSD,50 Gigabit,$0.017 hourly / GiB,$0.0107 hourly / GiB,$0.0059 hourly / GiB,$0.0285 hourly / GiB,$0.0222 hourly / GiB
G4DN 12xlarge Extra Large,g4dn.12xlarge,192 GiB,48 vCPUs,900 GB NVMe SSD,50 Gigabit,$0.0204 hourly / GiB,$0.0128 hourly / GiB,$0.0071 hourly / GiB,$0.0319 hourly / GiB,$0.0243 hourly / GiB
G4DN 16xlarge Extra Large,g4dn.16xlarge,256 GiB,64 vCPUs,900 GB NVMe SSD,50 Gigabit,$0.017 hourly / GiB,$0.0107 hourly / GiB,$0.0056 hourly / GiB,$0.0285 hourly / GiB,$0.0222 hourly / GiB
G4DN Metal,g4dn.metal,384 GiB,96 vCPUs,1800 GB (2×900 GB NVMe SSD),100 Gigabit,$0.0204 hourly / GiB,$0.0128 hourly / GiB,$0.0085 hourly / GiB,$0.0319 hourly / GiB,$0.0243 hourly / GiB
G5 Graphics and Machine Learning GPU Extra Large,g5.xlarge,16 GiB,4 vCPUs,250 GB NVMe SSD,Up to 10 Gigabit,$0.0629 hourly / GiB,$0.0396 hourly / GiB,$0.0262 hourly / GiB,$0.0744 hourly / GiB,$0.0511 hourly / GiB
G5 Graphics and Machine Learning GPU Double Extra Large,g5.2xlarge,32 GiB,8 vCPUs,450 GB NVMe SSD,Up to 10 Gigabit,$0.0379 hourly / GiB,$0.0239 hourly / GiB,$0.0168 hourly / GiB,$0.0494 hourly / GiB,$0.0239 hourly / GiB
G5 Graphics and Machine Learning GPU Quadruple Extra Large,g5.4xlarge,64 GiB,16 vCPUs,600 GB NVMe SSD,Up to 25 Gigabit,$0.0254 hourly / GiB,$0.016 hourly / GiB,$0.01 hourly / GiB,$0.0369 hourly / GiB,$0.016 hourly / GiB
G5 Graphics and Machine Learning GPU Eight Extra Large,g5.8xlarge,128 GiB,32 vCPUs,900 GB NVMe SSD,25 Gigabit,$0.0191 hourly / GiB,$0.012 hourly / GiB,$0.0081 hourly / GiB,$0.0306 hourly / GiB,$0.012 hourly / GiB
G5 Graphics and Machine Learning GPU 12xlarge Extra Large,g5.12xlarge,192 GiB,48 vCPUs,3800 GB NVMe SSD,40 Gigabit,$0.0295 hourly / GiB,$0.0186 hourly / GiB,$0.0126 hourly / GiB,$0.041 hourly / GiB,$0.0186 hourly / GiB
G5 Graphics and Machine Learning GPU 16xlarge Extra Large,g5.16xlarge,256 GiB,64 vCPUs,1900 GB NVMe SSD,25 Gigabit,$0.016 hourly / GiB,$0.0101 hourly / GiB,$0.0057 hourly / GiB,$0.0275 hourly / GiB,$0.0216 hourly / GiB
G5 Graphics and Machine Learning GPU 24xlarge,g5.24xlarge,384 GiB,96 vCPUs,3800 GB NVMe SSD,50 Gigabit,$0.0212 hourly / GiB,$0.0134 hourly / GiB,$0.0096 hourly / GiB,$0.0327 hourly / GiB,$0.0249 hourly / GiB
G5 Graphics and Machine Learning GPU 48xlarge,g5.48xlarge,768 GiB,192 vCPUs,7600 GB (2×3800 GB NVMe SSD),100 Gigabit,$0.0212 hourly / GiB,$0.0134 hourly / GiB,$0.0078 hourly / GiB,$0.0327 hourly / GiB,$0.0249 hourly / GiB
G5G Extra Large,g5g.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.0525 hourly / GiB,$0.0331 hourly / GiB,$0.0191 hourly / GiB,unavailable,unavailable
G5G Double Extra Large,g5g.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0348 hourly / GiB,$0.0219 hourly / GiB,$0.0227 hourly / GiB,unavailable,unavailable
G5G Quadruple Extra Large,g5g.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0259 hourly / GiB,$0.0163 hourly / GiB,$0.0097 hourly / GiB,unavailable,unavailable
G5G Eight Extra Large,g5g.8xlarge,64 GiB,32 vCPUs,EBS only,12 Gigabit,$0.0214 hourly / GiB,$0.0135 hourly / GiB,$0.0092 hourly / GiB,unavailable,unavailable
G5G 16xlarge Extra Large,g5g.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0214 hourly / GiB,$0.0135 hourly / GiB,$0.007 hourly / GiB,unavailable,unavailable
G5G Metal,g5g.metal,128 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0214 hourly / GiB,$0.0135 hourly / GiB,$0.0067 hourly / GiB,unavailable,unavailable
G6 Graphics and Machine Learning GPU Extra Large,g6.xlarge,16 GiB,4 vCPUs,250 GB NVMe SSD,Up to 10 Gigabit,$0.0503 hourly / GiB,$0.0327 hourly / GiB,$0.0236 hourly / GiB,$0.0618 hourly / GiB,$0.0442 hourly / GiB
G6 Graphics and Machine Learning GPU Double Extra Large,g6.2xlarge,32 GiB,8 vCPUs,450 GB NVMe SSD,Up to 10 Gigabit,$0.0306 hourly / GiB,$0.0199 hourly / GiB,$0.0142 hourly / GiB,$0.0421 hourly / GiB,$0.0314 hourly / GiB
G6 Graphics and Machine Learning GPU Quadruple Extra Large,g6.4xlarge,64 GiB,16 vCPUs,600 GB NVMe SSD,Up to 25 Gigabit,$0.0207 hourly / GiB,$0.0135 hourly / GiB,$0.0095 hourly / GiB,$0.0322 hourly / GiB,$0.025 hourly / GiB
G6 Graphics and Machine Learning GPU Eight Extra Large,g6.8xlarge,128 GiB,32 vCPUs,900 GB (2×450 GB NVMe SSD),25 Gigabit,$0.0157 hourly / GiB,$0.0102 hourly / GiB,$0.007 hourly / GiB,$0.0272 hourly / GiB,$0.0217 hourly / GiB
G6 Graphics and Machine Learning GPU 12xlarge Extra Large,g6.12xlarge,192 GiB,48 vCPUs,3760 GB (4×940 GB NVMe SSD),40 Gigabit,$0.024 hourly / GiB,$0.0156 hourly / GiB,$0.011 hourly / GiB,$0.0355 hourly / GiB,$0.0271 hourly / GiB
G6 Graphics and Machine Learning GPU 16xlarge Extra Large,g6.16xlarge,256 GiB,64 vCPUs,1880 GB (2×940 GB NVMe SSD),25 Gigabit,$0.0133 hourly / GiB,$0.0086 hourly / GiB,$0.0047 hourly / GiB,$0.0248 hourly / GiB,$0.0201 hourly / GiB
G6 Graphics and Machine Learning GPU 24xlarge,g6.24xlarge,384 GiB,96 vCPUs,3760 GB (4×940 GB NVMe SSD),50 Gigabit,$0.0174 hourly / GiB,$0.0113 hourly / GiB,$0.0078 hourly / GiB,$0.0289 hourly / GiB,$0.0228 hourly / GiB
G6 Graphics and Machine Learning GPU 48xlarge,g6.48xlarge,768 GiB,192 vCPUs,7520 GB (8×940 GB NVMe SSD),100 Gigabit,$0.0174 hourly / GiB,$0.0113 hourly / GiB,$0.0065 hourly / GiB,$0.0289 hourly / GiB,$0.0228 hourly / GiB
G6e Graphics and Machine Learning GPU Extra Large,g6e.xlarge,32 GiB,4 vCPUs,250 GB NVMe SSD,Up to 20 Gigabit,$0.0582 hourly / GiB,$0.0366 hourly / GiB,$0.0269 hourly / GiB,$0.0639 hourly / GiB,$0.0424 hourly / GiB
G6e Graphics and Machine Learning GPU Double Extra Large,g6e.2xlarge,64 GiB,8 vCPUs,450 GB NVMe SSD,Up to 20 Gigabit,$0.035 hourly / GiB,$0.0221 hourly / GiB,$0.0136 hourly / GiB,$0.0408 hourly / GiB,$0.0278 hourly / GiB
G6e Graphics and Machine Learning GPU Quadruple Extra Large,g6e.4xlarge,128 GiB,16 vCPUs,600 GB NVMe SSD,20 Gigabit,$0.0235 hourly / GiB,$0.0148 hourly / GiB,$0.0089 hourly / GiB,$0.0292 hourly / GiB,$0.0205 hourly / GiB
G6e Graphics and Machine Learning GPU Eight Extra Large,g6e.8xlarge,256 GiB,32 vCPUs,900 GB (2×450 GB NVMe SSD),25 Gigabit,$0.0177 hourly / GiB,$0.0111 hourly / GiB,$0.0062 hourly / GiB,$0.0234 hourly / GiB,$0.0169 hourly / GiB
G6e Graphics and Machine Learning GPU 12xlarge Extra Large,g6e.12xlarge,384 GiB,48 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$0.0273 hourly / GiB,$0.0172 hourly / GiB,$0.0129 hourly / GiB,$0.0331 hourly / GiB,$0.023 hourly / GiB
G6e Graphics and Machine Learning GPU 16xlarge Extra Large,g6e.16xlarge,512 GiB,64 vCPUs,1900 GB (2×950 GB NVMe SSD),35 Gigabit,$0.0148 hourly / GiB,$0.0093 hourly / GiB,$0.0054 hourly / GiB,$0.0205 hourly / GiB,$0.0151 hourly / GiB
G6e Graphics and Machine Learning GPU 24xlarge,g6e.24xlarge,768 GiB,96 vCPUs,3800 GB (2×1900 GB NVMe SSD),200 Gigabit,$0.0196 hourly / GiB,$0.0124 hourly / GiB,$0.0073 hourly / GiB,$0.0254 hourly / GiB,$0.0181 hourly / GiB
G6e Graphics and Machine Learning GPU 48xlarge,g6e.48xlarge,1536 GiB,192 vCPUs,7600 GB (4×1900 GB NVMe SSD),400 Gigabit,$0.0196 hourly / GiB,$0.0124 hourly / GiB,$0.0077 hourly / GiB,$0.0254 hourly / GiB,$0.0181 hourly / GiB
G6F Large,g6f.large,8 GiB,2 vCPUs,100 GB NVMe SSD,Up to 10 Gigabit,$0.0253 hourly / GiB,unavailable,$0.0081 hourly / GiB,$0.0368 hourly / GiB,unavailable
G6F Extra Large,g6f.xlarge,16 GiB,4 vCPUs,100 GB NVMe SSD,Up to 10 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0065 hourly / GiB,$0.0263 hourly / GiB,unavailable
G6F Double Extra Large,g6f.2xlarge,32 GiB,8 vCPUs,200 GB NVMe SSD,Up to 10 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0074 hourly / GiB,$0.0263 hourly / GiB,unavailable
G6F Quadruple Extra Large,g6f.4xlarge,64 GiB,16 vCPUs,450 GB NVMe SSD,Up to 25 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0069 hourly / GiB,$0.0263 hourly / GiB,unavailable
Gr6 Graphics and Machine Learning GPU High RAM ratio Quadruple Extra Large,gr6.4xlarge,128 GiB,16 vCPUs,600 GB NVMe SSD,Up to 25 Gigabit,$0.012 hourly / GiB,$0.0078 hourly / GiB,$0.006 hourly / GiB,$0.0178 hourly / GiB,$0.0136 hourly / GiB
Gr6 Graphics and Machine Learning GPU High RAM ratio Eight Extra Large,gr6.8xlarge,256 GiB,32 vCPUs,900 GB (2×450 GB NVMe SSD),25 Gigabit,$0.0096 hourly / GiB,$0.0062 hourly / GiB,$0.0042 hourly / GiB,$0.0153 hourly / GiB,$0.012 hourly / GiB
GR6F Quadruple Extra Large,gr6f.4xlarge,128 GiB,16 vCPUs,450 GB NVMe SSD,Up to 25 Gigabit,$0.0083 hourly / GiB,unavailable,$0.0031 hourly / GiB,$0.0141 hourly / GiB,unavailable
H1 Double Extra Large,h1.2xlarge,32 GiB,8 vCPUs,2000 GB HDD,Up to 10 Gigabit,$0.0146 hourly / GiB,$0.0099 hourly / GiB,$0.0057 hourly / GiB,$0.0261 hourly / GiB,$0.0214 hourly / GiB
H1 Quadruple Extra Large,h1.4xlarge,64 GiB,16 vCPUs,4000 GB (2×2000 GB HDD),Up to 10 Gigabit,$0.0146 hourly / GiB,$0.0099 hourly / GiB,$0.005 hourly / GiB,$0.0261 hourly / GiB,$0.0214 hourly / GiB
H1 Eight Extra Large,h1.8xlarge,128 GiB,32 vCPUs,8000 GB (4×2000 GB HDD),10 Gigabit,$0.0146 hourly / GiB,$0.0099 hourly / GiB,$0.0051 hourly / GiB,$0.0261 hourly / GiB,$0.0214 hourly / GiB
H1 16xlarge Extra Large,h1.16xlarge,256 GiB,64 vCPUs,16000 GB (8×2000 GB HDD),25 Gigabit,$0.0146 hourly / GiB,$0.0099 hourly / GiB,$0.0049 hourly / GiB,$0.0261 hourly / GiB,$0.0214 hourly / GiB
HPC6A 48xlarge,hpc6a.48xlarge,384 GiB,96 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC6ID 32xlarge,hpc6id.32xlarge,1024 GiB,64 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 12xlarge Extra Large,hpc7a.12xlarge,768 GiB,24 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 24xlarge,hpc7a.24xlarge,768 GiB,48 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 48xlarge,hpc7a.48xlarge,768 GiB,96 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 96xlarge,hpc7a.96xlarge,768 GiB,192 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7G Quadruple Extra Large,hpc7g.4xlarge,128 GiB,16 vCPUs,EBS only,200 Gigabit,$0.0132 hourly / GiB,$0.0104 hourly / GiB,unavailable,unavailable,unavailable
HPC7G Eight Extra Large,hpc7g.8xlarge,128 GiB,32 vCPUs,EBS only,200 Gigabit,$0.0132 hourly / GiB,$0.0104 hourly / GiB,unavailable,unavailable,unavailable
HPC7G 16xlarge Extra Large,hpc7g.16xlarge,128 GiB,64 vCPUs,EBS only,200 Gigabit,$0.0132 hourly / GiB,$0.0104 hourly / GiB,unavailable,unavailable,unavailable
High Storage Eight Extra Large,hs1.8xlarge,117 GiB,16 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,$0.0393 hourly / GiB,unavailable
I2 Large,i2.large,15 GiB,2 vCPUs,EBS only,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
I2 Extra Large,i2.xlarge,30.5 GiB,4 vCPUs,800 GB SSD,Moderate,$0.028 hourly / GiB,$0.0139 hourly / GiB,$0.0088 hourly / GiB,$0.0319 hourly / GiB,$0.0185 hourly / GiB
I2 Double Extra Large,i2.2xlarge,61 GiB,8 vCPUs,1600 GB (2×800 GB SSD),High,$0.028 hourly / GiB,$0.0139 hourly / GiB,$0.0092 hourly / GiB,$0.0319 hourly / GiB,$0.0185 hourly / GiB
I2 Quadruple Extra Large,i2.4xlarge,122 GiB,16 vCPUs,3200 GB (4×800 GB SSD),High,$0.028 hourly / GiB,$0.0139 hourly / GiB,$0.0092 hourly / GiB,$0.0319 hourly / GiB,$0.0185 hourly / GiB
I2 Eight Extra Large,i2.8xlarge,244 GiB,32 vCPUs,6400 GB (8×800 GB SSD),10 Gigabit,$0.028 hourly / GiB,$0.0139 hourly / GiB,$0.0092 hourly / GiB,$0.0319 hourly / GiB,$0.0185 hourly / GiB
I3 High I/O Large,i3.large,15.25 GiB,2 vCPUs,475 GB NVMe SSD,Up to 10 Gigabit,$0.0102 hourly / GiB,$0.007 hourly / GiB,$0.0034 hourly / GiB,$0.0163 hourly / GiB,$0.013 hourly / GiB
I3 High I/O Extra Large,i3.xlarge,30.5 GiB,4 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.0102 hourly / GiB,$0.007 hourly / GiB,$0.004 hourly / GiB,$0.0163 hourly / GiB,$0.013 hourly / GiB
I3 High I/O Double Extra Large,i3.2xlarge,61 GiB,8 vCPUs,1900 GB NVMe SSD,Up to 10 Gigabit,$0.0102 hourly / GiB,$0.007 hourly / GiB,$0.0047 hourly / GiB,$0.0163 hourly / GiB,$0.013 hourly / GiB
I3 High I/O Quadruple Extra Large,i3.4xlarge,122 GiB,16 vCPUs,3800 GB (2×1900 GB NVMe SSD),Up to 10 Gigabit,$0.0102 hourly / GiB,$0.007 hourly / GiB,$0.0046 hourly / GiB,$0.0163 hourly / GiB,$0.0131 hourly / GiB
I3 High I/O Eight Extra Large,i3.8xlarge,244 GiB,32 vCPUs,7600 GB (4×1900 GB NVMe SSD),10 Gigabit,$0.0102 hourly / GiB,$0.007 hourly / GiB,$0.0042 hourly / GiB,$0.0163 hourly / GiB,$0.0131 hourly / GiB
I3 High I/O 16xlarge Extra Large,i3.16xlarge,488 GiB,64 vCPUs,15200 GB (8×1900 GB NVMe SSD),25 Gigabit,$0.0102 hourly / GiB,$0.007 hourly / GiB,$0.0037 hourly / GiB,$0.0163 hourly / GiB,$0.0131 hourly / GiB
I3 High I/O Metal,i3.metal,512 GiB,72 vCPUs,EBS only,25 Gigabit,$0.0098 hourly / GiB,$0.0067 hourly / GiB,$0.0031 hourly / GiB,$0.0155 hourly / GiB,$0.0124 hourly / GiB
I3EN Large,i3en.large,16 GiB,2 vCPUs,1250 GB NVMe SSD,Up to 25 Gigabit,$0.0141 hourly / GiB,$0.0096 hourly / GiB,$0.0049 hourly / GiB,$0.0199 hourly / GiB,$0.0154 hourly / GiB
I3EN Extra Large,i3en.xlarge,32 GiB,4 vCPUs,2500 GB NVMe SSD,Up to 25 Gigabit,$0.0141 hourly / GiB,$0.0096 hourly / GiB,$0.0051 hourly / GiB,$0.0199 hourly / GiB,$0.0154 hourly / GiB
I3EN Double Extra Large,i3en.2xlarge,64 GiB,8 vCPUs,5000 GB (2×2500 GB NVMe SSD),Up to 25 Gigabit,$0.0141 hourly / GiB,$0.0096 hourly / GiB,$0.0057 hourly / GiB,$0.0199 hourly / GiB,$0.0154 hourly / GiB
I3EN 3xlarge,i3en.3xlarge,96 GiB,12 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,$0.0141 hourly / GiB,$0.0096 hourly / GiB,$0.0052 hourly / GiB,$0.0199 hourly / GiB,$0.0154 hourly / GiB
I3EN 6xlarge,i3en.6xlarge,192 GiB,24 vCPUs,15000 GB (2×7500 GB NVMe SSD),25 Gigabit,$0.0141 hourly / GiB,$0.0096 hourly / GiB,$0.006 hourly / GiB,$0.0199 hourly / GiB,$0.0154 hourly / GiB
I3EN 12xlarge Extra Large,i3en.12xlarge,384 GiB,48 vCPUs,30000 GB (4×7500 GB NVMe SSD),50 Gigabit,$0.0141 hourly / GiB,$0.0096 hourly / GiB,$0.0053 hourly / GiB,$0.0199 hourly / GiB,$0.0154 hourly / GiB
I3EN 24xlarge,i3en.24xlarge,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),100 Gigabit,$0.0141 hourly / GiB,$0.0096 hourly / GiB,$0.0052 hourly / GiB,$0.0199 hourly / GiB,$0.0154 hourly / GiB
I3EN Metal,i3en.metal,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),100 Gigabit,$0.0141 hourly / GiB,$0.0096 hourly / GiB,$0.0045 hourly / GiB,$0.0199 hourly / GiB,$0.0154 hourly / GiB
I3P 16xlarge Extra Large,i3p.16xlarge,488 GiB,64 vCPUs,EBS only,20 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I4G Large,i4g.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,$0.0097 hourly / GiB,$0.0063 hourly / GiB,$0.0034 hourly / GiB,unavailable,unavailable
I4G Extra Large,i4g.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,$0.0097 hourly / GiB,$0.0063 hourly / GiB,$0.0036 hourly / GiB,unavailable,unavailable
I4G Double Extra Large,i4g.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,$0.0097 hourly / GiB,$0.0063 hourly / GiB,$0.0036 hourly / GiB,unavailable,unavailable
I4G Quadruple Extra Large,i4g.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.0097 hourly / GiB,$0.0063 hourly / GiB,$0.0041 hourly / GiB,unavailable,unavailable
I4G Eight Extra Large,i4g.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),18.75 Gigabit,$0.0097 hourly / GiB,$0.0063 hourly / GiB,$0.0043 hourly / GiB,unavailable,unavailable
I4G 16xlarge Extra Large,i4g.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),37.5 Gigabit,$0.0097 hourly / GiB,$0.0063 hourly / GiB,$0.0034 hourly / GiB,unavailable,unavailable
I4I Large,i4i.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,$0.0108 hourly / GiB,$0.0069 hourly / GiB,$0.0037 hourly / GiB,$0.0165 hourly / GiB,$0.0127 hourly / GiB
I4I Extra Large,i4i.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,$0.0107 hourly / GiB,$0.007 hourly / GiB,$0.0039 hourly / GiB,$0.0165 hourly / GiB,$0.0127 hourly / GiB
I4I Double Extra Large,i4i.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,$0.0107 hourly / GiB,$0.007 hourly / GiB,$0.0044 hourly / GiB,$0.0165 hourly / GiB,$0.007 hourly / GiB
I4I Quadruple Extra Large,i4i.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.0107 hourly / GiB,$0.007 hourly / GiB,$0.0055 hourly / GiB,$0.0165 hourly / GiB,$0.007 hourly / GiB
I4I Eight Extra Large,i4i.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),18.75 Gigabit,$0.0107 hourly / GiB,$0.007 hourly / GiB,$0.0044 hourly / GiB,$0.0165 hourly / GiB,$0.007 hourly / GiB
I4I 12xlarge Extra Large,i4i.12xlarge,384 GiB,48 vCPUs,11250 GB (3×3750 GB NVMe SSD),28.12 Gigabit,$0.0107 hourly / GiB,$0.007 hourly / GiB,$0.0039 hourly / GiB,$0.0165 hourly / GiB,$0.0127 hourly / GiB
I4I 16xlarge Extra Large,i4i.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),37.5 Gigabit,$0.0107 hourly / GiB,$0.007 hourly / GiB,$0.0038 hourly / GiB,$0.0165 hourly / GiB,$0.007 hourly / GiB
I4I 24xlarge,i4i.24xlarge,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),56.25 Gigabit,$0.0107 hourly / GiB,$0.007 hourly / GiB,$0.0035 hourly / GiB,$0.0165 hourly / GiB,$0.0127 hourly / GiB
I4I 32xlarge,i4i.32xlarge,1024 GiB,128 vCPUs,30000 GB (8×3750 GB NVMe SSD),75 Gigabit,$0.0107 hourly / GiB,$0.007 hourly / GiB,$0.0034 hourly / GiB,$0.0165 hourly / GiB,$0.0127 hourly / GiB
I4I Metal,i4i.metal,1024 GiB,128 vCPUs,30000 GB (8×3750 GB NVMe SSD),75 Gigabit,$0.0107 hourly / GiB,$0.007 hourly / GiB,$0.0037 hourly / GiB,$0.0165 hourly / GiB,$0.007 hourly / GiB
I7I Large,i7i.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,$0.0118 hourly / GiB,unavailable,$0.004 hourly / GiB,$0.0176 hourly / GiB,unavailable
I7I Extra Large,i7i.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,$0.0118 hourly / GiB,unavailable,$0.0042 hourly / GiB,$0.0175 hourly / GiB,unavailable
I7I Double Extra Large,i7i.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,$0.0118 hourly / GiB,unavailable,$0.0044 hourly / GiB,$0.0175 hourly / GiB,unavailable
I7I Quadruple Extra Large,i7i.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.0118 hourly / GiB,unavailable,$0.0047 hourly / GiB,$0.0175 hourly / GiB,unavailable
I7I Eight Extra Large,i7i.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),Up to 25 Gigabit,$0.0118 hourly / GiB,unavailable,$0.0047 hourly / GiB,$0.0175 hourly / GiB,unavailable
I7I 12xlarge Extra Large,i7i.12xlarge,384 GiB,48 vCPUs,11250 GB (3×3750 GB NVMe SSD),Up to 28 Gigabit,$0.0118 hourly / GiB,unavailable,$0.0045 hourly / GiB,$0.0175 hourly / GiB,unavailable
I7I 16xlarge Extra Large,i7i.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),Up to 37.5 Gigabit,$0.0118 hourly / GiB,unavailable,$0.0047 hourly / GiB,$0.0175 hourly / GiB,unavailable
I7I 24xlarge,i7i.24xlarge,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),Up to 56.25 Gigabit,$0.0118 hourly / GiB,unavailable,$0.0043 hourly / GiB,$0.0175 hourly / GiB,unavailable
I7I 48xlarge,i7i.48xlarge,1536 GiB,192 vCPUs,45000 GB (12×3750 GB NVMe SSD),Up to 100 Gigabit,$0.0118 hourly / GiB,unavailable,$0.005 hourly / GiB,$0.0175 hourly / GiB,unavailable
I7I Metal-24xl,i7i.metal-24xl,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),Up to 56.25 Gigabit,$0.0118 hourly / GiB,unavailable,$0.0035 hourly / GiB,$0.0175 hourly / GiB,unavailable
I7I Metal-48xl,i7i.metal-48xl,1536 GiB,192 vCPUs,45000 GB (12×3750 GB NVMe SSD),Up to 100 Gigabit,$0.0118 hourly / GiB,unavailable,$0.0038 hourly / GiB,$0.0175 hourly / GiB,unavailable
I7IE Large,i7ie.large,16 GiB,2 vCPUs,1250 GB NVMe SSD,Up to 25 Gigabit,$0.0162 hourly / GiB,unavailable,$0.0055 hourly / GiB,$0.022 hourly / GiB,unavailable
I7IE Extra Large,i7ie.xlarge,32 GiB,4 vCPUs,2500 GB NVMe SSD,Up to 25 Gigabit,$0.0162 hourly / GiB,unavailable,$0.0067 hourly / GiB,$0.022 hourly / GiB,unavailable
I7IE Double Extra Large,i7ie.2xlarge,64 GiB,8 vCPUs,5000 GB (2×2500 GB NVMe SSD),Up to 25 Gigabit,$0.0162 hourly / GiB,unavailable,$0.0057 hourly / GiB,$0.022 hourly / GiB,unavailable
I7IE 3xlarge,i7ie.3xlarge,96 GiB,12 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,$0.0162 hourly / GiB,unavailable,$0.0062 hourly / GiB,$0.022 hourly / GiB,unavailable
I7IE 6xlarge,i7ie.6xlarge,192 GiB,24 vCPUs,15000 GB (2×7500 GB NVMe SSD),Up to 25 Gigabit,$0.0162 hourly / GiB,unavailable,$0.0064 hourly / GiB,$0.022 hourly / GiB,unavailable
