Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
G4DN Double Extra Large,g4dn.2xlarge,32 GiB,8 vCPUs,225 GB NVMe SSD,Up to 25 Gigabit,$0.094 hourly / vCPU,$0.0593 hourly / vCPU,$0.0398 hourly / vCPU,$0.14 hourly / vCPU,$0.1053 hourly / vCPU
G4DN Quadruple Extra Large,g4dn.4xlarge,64 GiB,16 vCPUs,225 GB NVMe SSD,Up to 25 Gigabit,$0.0753 hourly / vCPU,$0.0474 hourly / vCPU,$0.0265 hourly / vCPU,$0.1213 hourly / vCPU,$0.0934 hourly / vCPU
G4DN Eight Extra Large,g4dn.8xlarge,128 GiB,32 vCPUs,900 GB NVMe SSD,50 Gigabit,$0.068 hourly / vCPU,$0.0428 hourly / vCPU,$0.0237 hourly / vCPU,$0.114 hourly / vCPU,$0.0888 hourly / vCPU
G4DN 12xlarge Extra Large,g4dn.12xlarge,192 GiB,48 vCPUs,900 GB NVMe SSD,50 Gigabit,$0.0815 hourly / vCPU,$0.0514 hourly / vCPU,$0.0285 hourly / vCPU,$0.1275 hourly / vCPU,$0.0974 hourly / vCPU
G4DN 16xlarge Extra Large,g4dn.16xlarge,256 GiB,64 vCPUs,900 GB NVMe SSD,50 Gigabit,$0.068 hourly / vCPU,$0.0428 hourly / vCPU,$0.0224 hourly / vCPU,$0.114 hourly / vCPU,$0.0888 hourly / vCPU
G4DN Metal,g4dn.metal,384 GiB,96 vCPUs,1800 GB (2×900 GB NVMe SSD),100 Gigabit,$0.0815 hourly / vCPU,$0.0513 hourly / vCPU,$0.0342 hourly / vCPU,$0.1275 hourly / vCPU,$0.0973 hourly / vCPU
G5 Graphics and Machine Learning GPU Extra Large,g5.xlarge,16 GiB,4 vCPUs,250 GB NVMe SSD,Up to 10 Gigabit,$0.2515 hourly / vCPU,$0.1584 hourly / vCPU,$0.1047 hourly / vCPU,$0.2975 hourly / vCPU,$0.2044 hourly / vCPU
G5 Graphics and Machine Learning GPU Double Extra Large,g5.2xlarge,32 GiB,8 vCPUs,450 GB NVMe SSD,Up to 10 Gigabit,$0.1515 hourly / vCPU,$0.0954 hourly / vCPU,$0.0671 hourly / vCPU,$0.1975 hourly / vCPU,$0.0954 hourly / vCPU
G5 Graphics and Machine Learning GPU Quadruple Extra Large,g5.4xlarge,64 GiB,16 vCPUs,600 GB NVMe SSD,Up to 25 Gigabit,$0.1015 hourly / vCPU,$0.0639 hourly / vCPU,$0.0399 hourly / vCPU,$0.1475 hourly / vCPU,$0.0639 hourly / vCPU
G5 Graphics and Machine Learning GPU Eight Extra Large,g5.8xlarge,128 GiB,32 vCPUs,900 GB NVMe SSD,25 Gigabit,$0.0765 hourly / vCPU,$0.0482 hourly / vCPU,$0.0326 hourly / vCPU,$0.1225 hourly / vCPU,$0.0482 hourly / vCPU
G5 Graphics and Machine Learning GPU 12xlarge Extra Large,g5.12xlarge,192 GiB,48 vCPUs,3800 GB NVMe SSD,40 Gigabit,$0.1182 hourly / vCPU,$0.0744 hourly / vCPU,$0.0503 hourly / vCPU,$0.1642 hourly / vCPU,$0.0744 hourly / vCPU
G5 Graphics and Machine Learning GPU 16xlarge Extra Large,g5.16xlarge,256 GiB,64 vCPUs,1900 GB NVMe SSD,25 Gigabit,$0.064 hourly / vCPU,$0.0403 hourly / vCPU,$0.0226 hourly / vCPU,$0.11 hourly / vCPU,$0.0863 hourly / vCPU
G5 Graphics and Machine Learning GPU 24xlarge,g5.24xlarge,384 GiB,96 vCPUs,3800 GB NVMe SSD,50 Gigabit,$0.0848 hourly / vCPU,$0.0534 hourly / vCPU,$0.0384 hourly / vCPU,$0.1308 hourly / vCPU,$0.0994 hourly / vCPU
G5 Graphics and Machine Learning GPU 48xlarge,g5.48xlarge,768 GiB,192 vCPUs,7600 GB (2×3800 GB NVMe SSD),100 Gigabit,$0.0848 hourly / vCPU,$0.0534 hourly / vCPU,$0.0312 hourly / vCPU,$0.1308 hourly / vCPU,$0.0994 hourly / vCPU
G5G Extra Large,g5g.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.105 hourly / vCPU,$0.0662 hourly / vCPU,$0.0382 hourly / vCPU,unavailable,unavailable
G5G Double Extra Large,g5g.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0695 hourly / vCPU,$0.0438 hourly / vCPU,$0.0455 hourly / vCPU,unavailable,unavailable
G5G Quadruple Extra Large,g5g.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0518 hourly / vCPU,$0.0326 hourly / vCPU,$0.0194 hourly / vCPU,unavailable,unavailable
G5G Eight Extra Large,g5g.8xlarge,64 GiB,32 vCPUs,EBS only,12 Gigabit,$0.0429 hourly / vCPU,$0.027 hourly / vCPU,$0.0184 hourly / vCPU,unavailable,unavailable
G5G 16xlarge Extra Large,g5g.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0429 hourly / vCPU,$0.027 hourly / vCPU,$0.014 hourly / vCPU,unavailable,unavailable
G5G Metal,g5g.metal,128 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0429 hourly / vCPU,$0.027 hourly / vCPU,$0.0134 hourly / vCPU,unavailable,unavailable
G6 Graphics and Machine Learning GPU Extra Large,g6.xlarge,16 GiB,4 vCPUs,250 GB NVMe SSD,Up to 10 Gigabit,$0.2012 hourly / vCPU,$0.131 hourly / vCPU,$0.0943 hourly / vCPU,$0.2472 hourly / vCPU,$0.177 hourly / vCPU
G6 Graphics and Machine Learning GPU Double Extra Large,g6.2xlarge,32 GiB,8 vCPUs,450 GB NVMe SSD,Up to 10 Gigabit,$0.1222 hourly / vCPU,$0.0796 hourly / vCPU,$0.057 hourly / vCPU,$0.1682 hourly / vCPU,$0.1256 hourly / vCPU
G6 Graphics and Machine Learning GPU Quadruple Extra Large,g6.4xlarge,64 GiB,16 vCPUs,600 GB NVMe SSD,Up to 25 Gigabit,$0.0827 hourly / vCPU,$0.0538 hourly / vCPU,$0.0382 hourly / vCPU,$0.1287 hourly / vCPU,$0.0998 hourly / vCPU
G6 Graphics and Machine Learning GPU Eight Extra Large,g6.8xlarge,128 GiB,32 vCPUs,900 GB (2×450 GB NVMe SSD),25 Gigabit,$0.063 hourly / vCPU,$0.041 hourly / vCPU,$0.028 hourly / vCPU,$0.109 hourly / vCPU,$0.087 hourly / vCPU
G6 Graphics and Machine Learning GPU 12xlarge Extra Large,g6.12xlarge,192 GiB,48 vCPUs,3760 GB (4×940 GB NVMe SSD),40 Gigabit,$0.0959 hourly / vCPU,$0.0624 hourly / vCPU,$0.0438 hourly / vCPU,$0.1419 hourly / vCPU,$0.1084 hourly / vCPU
G6 Graphics and Machine Learning GPU 16xlarge Extra Large,g6.16xlarge,256 GiB,64 vCPUs,1880 GB (2×940 GB NVMe SSD),25 Gigabit,$0.0531 hourly / vCPU,$0.0346 hourly / vCPU,$0.0187 hourly / vCPU,$0.0991 hourly / vCPU,$0.0806 hourly / vCPU
G6 Graphics and Machine Learning GPU 24xlarge,g6.24xlarge,384 GiB,96 vCPUs,3760 GB (4×940 GB NVMe SSD),50 Gigabit,$0.0695 hourly / vCPU,$0.0453 hourly / vCPU,$0.0311 hourly / vCPU,$0.1155 hourly / vCPU,$0.0913 hourly / vCPU
G6 Graphics and Machine Learning GPU 48xlarge,g6.48xlarge,768 GiB,192 vCPUs,7520 GB (8×940 GB NVMe SSD),100 Gigabit,$0.0695 hourly / vCPU,$0.0453 hourly / vCPU,$0.026 hourly / vCPU,$0.1155 hourly / vCPU,$0.0913 hourly / vCPU
G6e Graphics and Machine Learning GPU Extra Large,g6e.xlarge,32 GiB,4 vCPUs,250 GB NVMe SSD,Up to 20 Gigabit,$0.4653 hourly / vCPU,$0.2931 hourly / vCPU,$0.2151 hourly / vCPU,$0.5113 hourly / vCPU,$0.3391 hourly / vCPU
G6e Graphics and Machine Learning GPU Double Extra Large,g6e.2xlarge,64 GiB,8 vCPUs,450 GB NVMe SSD,Up to 20 Gigabit,$0.2803 hourly / vCPU,$0.1766 hourly / vCPU,$0.1084 hourly / vCPU,$0.3263 hourly / vCPU,$0.2226 hourly / vCPU
G6e Graphics and Machine Learning GPU Quadruple Extra Large,g6e.4xlarge,128 GiB,16 vCPUs,600 GB NVMe SSD,20 Gigabit,$0.1878 hourly / vCPU,$0.1183 hourly / vCPU,$0.071 hourly / vCPU,$0.2338 hourly / vCPU,$0.1643 hourly / vCPU
G6e Graphics and Machine Learning GPU Eight Extra Large,g6e.8xlarge,256 GiB,32 vCPUs,900 GB (2×450 GB NVMe SSD),25 Gigabit,$0.1415 hourly / vCPU,$0.0892 hourly / vCPU,$0.0493 hourly / vCPU,$0.1875 hourly / vCPU,$0.1352 hourly / vCPU
G6e Graphics and Machine Learning GPU 12xlarge Extra Large,g6e.12xlarge,384 GiB,48 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$0.2186 hourly / vCPU,$0.1377 hourly / vCPU,$0.1031 hourly / vCPU,$0.2646 hourly / vCPU,$0.1837 hourly / vCPU
G6e Graphics and Machine Learning GPU 16xlarge Extra Large,g6e.16xlarge,512 GiB,64 vCPUs,1900 GB (2×950 GB NVMe SSD),35 Gigabit,$0.1184 hourly / vCPU,$0.0746 hourly / vCPU,$0.0429 hourly / vCPU,$0.1644 hourly / vCPU,$0.1206 hourly / vCPU
G6e Graphics and Machine Learning GPU 24xlarge,g6e.24xlarge,768 GiB,96 vCPUs,3800 GB (2×1900 GB NVMe SSD),200 Gigabit,$0.1569 hourly / vCPU,$0.0989 hourly / vCPU,$0.058 hourly / vCPU,$0.2029 hourly / vCPU,$0.1449 hourly / vCPU
G6e Graphics and Machine Learning GPU 48xlarge,g6e.48xlarge,1536 GiB,192 vCPUs,7600 GB (4×1900 GB NVMe SSD),400 Gigabit,$0.1569 hourly / vCPU,$0.0989 hourly / vCPU,$0.0617 hourly / vCPU,$0.2029 hourly / vCPU,$0.1449 hourly / vCPU
G6F Large,g6f.large,8 GiB,2 vCPUs,100 GB NVMe SSD,Up to 10 Gigabit,$0.101 hourly / vCPU,unavailable,$0.0326 hourly / vCPU,$0.147 hourly / vCPU,unavailable
G6F Extra Large,g6f.xlarge,16 GiB,4 vCPUs,100 GB NVMe SSD,Up to 10 Gigabit,$0.0594 hourly / vCPU,unavailable,$0.0261 hourly / vCPU,$0.1054 hourly / vCPU,unavailable
G6F Double Extra Large,g6f.2xlarge,32 GiB,8 vCPUs,200 GB NVMe SSD,Up to 10 Gigabit,$0.0594 hourly / vCPU,unavailable,$0.0296 hourly / vCPU,$0.1054 hourly / vCPU,unavailable
G6F Quadruple Extra Large,g6f.4xlarge,64 GiB,16 vCPUs,450 GB NVMe SSD,Up to 25 Gigabit,$0.0594 hourly / vCPU,unavailable,$0.0274 hourly / vCPU,$0.1054 hourly / vCPU,unavailable
Gr6 Graphics and Machine Learning GPU High RAM ratio Quadruple Extra Large,gr6.4xlarge,128 GiB,16 vCPUs,600 GB NVMe SSD,Up to 25 Gigabit,$0.0962 hourly / vCPU,$0.0626 hourly / vCPU,$0.048 hourly / vCPU,$0.1422 hourly / vCPU,$0.1086 hourly / vCPU
Gr6 Graphics and Machine Learning GPU High RAM ratio Eight Extra Large,gr6.8xlarge,256 GiB,32 vCPUs,900 GB (2×450 GB NVMe SSD),25 Gigabit,$0.0765 hourly / vCPU,$0.0498 hourly / vCPU,$0.0336 hourly / vCPU,$0.1225 hourly / vCPU,$0.0958 hourly / vCPU
GR6F Quadruple Extra Large,gr6f.4xlarge,128 GiB,16 vCPUs,450 GB NVMe SSD,Up to 25 Gigabit,$0.0666 hourly / vCPU,unavailable,$0.0246 hourly / vCPU,$0.1126 hourly / vCPU,unavailable
H1 Double Extra Large,h1.2xlarge,32 GiB,8 vCPUs,2000 GB HDD,Up to 10 Gigabit,$0.0585 hourly / vCPU,$0.0398 hourly / vCPU,$0.0228 hourly / vCPU,$0.1045 hourly / vCPU,$0.0858 hourly / vCPU
H1 Quadruple Extra Large,h1.4xlarge,64 GiB,16 vCPUs,4000 GB (2×2000 GB HDD),Up to 10 Gigabit,$0.0585 hourly / vCPU,$0.0398 hourly / vCPU,$0.0198 hourly / vCPU,$0.1045 hourly / vCPU,$0.0858 hourly / vCPU
H1 Eight Extra Large,h1.8xlarge,128 GiB,32 vCPUs,8000 GB (4×2000 GB HDD),10 Gigabit,$0.0585 hourly / vCPU,$0.0398 hourly / vCPU,$0.0204 hourly / vCPU,$0.1045 hourly / vCPU,$0.0858 hourly / vCPU
H1 16xlarge Extra Large,h1.16xlarge,256 GiB,64 vCPUs,16000 GB (8×2000 GB HDD),25 Gigabit,$0.0585 hourly / vCPU,$0.0398 hourly / vCPU,$0.0194 hourly / vCPU,$0.1045 hourly / vCPU,$0.0858 hourly / vCPU
HPC6A 48xlarge,hpc6a.48xlarge,384 GiB,96 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC6ID 32xlarge,hpc6id.32xlarge,1024 GiB,64 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 12xlarge Extra Large,hpc7a.12xlarge,768 GiB,24 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 24xlarge,hpc7a.24xlarge,768 GiB,48 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 48xlarge,hpc7a.48xlarge,768 GiB,96 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 96xlarge,hpc7a.96xlarge,768 GiB,192 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7G Quadruple Extra Large,hpc7g.4xlarge,128 GiB,16 vCPUs,EBS only,200 Gigabit,$0.1052 hourly / vCPU,$0.0828 hourly / vCPU,unavailable,unavailable,unavailable
HPC7G Eight Extra Large,hpc7g.8xlarge,128 GiB,32 vCPUs,EBS only,200 Gigabit,$0.0526 hourly / vCPU,$0.0414 hourly / vCPU,unavailable,unavailable,unavailable
HPC7G 16xlarge Extra Large,hpc7g.16xlarge,128 GiB,64 vCPUs,EBS only,200 Gigabit,$0.0263 hourly / vCPU,$0.0207 hourly / vCPU,unavailable,unavailable,unavailable
High Storage Eight Extra Large,hs1.8xlarge,117 GiB,16 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,$0.2875 hourly / vCPU,unavailable
I2 Large,i2.large,15 GiB,2 vCPUs,EBS only,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
I2 Extra Large,i2.xlarge,30.5 GiB,4 vCPUs,800 GB SSD,Moderate,$0.2133 hourly / vCPU,$0.106 hourly / vCPU,$0.0671 hourly / vCPU,$0.2433 hourly / vCPU,$0.1413 hourly / vCPU
I2 Double Extra Large,i2.2xlarge,61 GiB,8 vCPUs,1600 GB (2×800 GB SSD),High,$0.2131 hourly / vCPU,$0.106 hourly / vCPU,$0.0705 hourly / vCPU,$0.2433 hourly / vCPU,$0.1414 hourly / vCPU
I2 Quadruple Extra Large,i2.4xlarge,122 GiB,16 vCPUs,3200 GB (4×800 GB SSD),High,$0.2131 hourly / vCPU,$0.106 hourly / vCPU,$0.0704 hourly / vCPU,$0.2432 hourly / vCPU,$0.1413 hourly / vCPU
I2 Eight Extra Large,i2.8xlarge,244 GiB,32 vCPUs,6400 GB (8×800 GB SSD),10 Gigabit,$0.2131 hourly / vCPU,$0.106 hourly / vCPU,$0.0698 hourly / vCPU,$0.2432 hourly / vCPU,$0.1413 hourly / vCPU
I3 High I/O Large,i3.large,15.25 GiB,2 vCPUs,475 GB NVMe SSD,Up to 10 Gigabit,$0.078 hourly / vCPU,$0.0535 hourly / vCPU,$0.0256 hourly / vCPU,$0.124 hourly / vCPU,$0.0995 hourly / vCPU
I3 High I/O Extra Large,i3.xlarge,30.5 GiB,4 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.078 hourly / vCPU,$0.0535 hourly / vCPU,$0.0304 hourly / vCPU,$0.124 hourly / vCPU,$0.0995 hourly / vCPU
I3 High I/O Double Extra Large,i3.2xlarge,61 GiB,8 vCPUs,1900 GB NVMe SSD,Up to 10 Gigabit,$0.078 hourly / vCPU,$0.0535 hourly / vCPU,$0.0359 hourly / vCPU,$0.124 hourly / vCPU,$0.0995 hourly / vCPU
I3 High I/O Quadruple Extra Large,i3.4xlarge,122 GiB,16 vCPUs,3800 GB (2×1900 GB NVMe SSD),Up to 10 Gigabit,$0.078 hourly / vCPU,$0.0536 hourly / vCPU,$0.0353 hourly / vCPU,$0.124 hourly / vCPU,$0.0996 hourly / vCPU
I3 High I/O Eight Extra Large,i3.8xlarge,244 GiB,32 vCPUs,7600 GB (4×1900 GB NVMe SSD),10 Gigabit,$0.078 hourly / vCPU,$0.0536 hourly / vCPU,$0.0323 hourly / vCPU,$0.124 hourly / vCPU,$0.0996 hourly / vCPU
I3 High I/O 16xlarge Extra Large,i3.16xlarge,488 GiB,64 vCPUs,15200 GB (8×1900 GB NVMe SSD),25 Gigabit,$0.078 hourly / vCPU,$0.0535 hourly / vCPU,$0.0281 hourly / vCPU,$0.124 hourly / vCPU,$0.0995 hourly / vCPU
I3 High I/O Metal,i3.metal,512 GiB,72 vCPUs,EBS only,25 Gigabit,$0.0693 hourly / vCPU,$0.0476 hourly / vCPU,$0.0217 hourly / vCPU,$0.1102 hourly / vCPU,$0.0885 hourly / vCPU
I3EN Large,i3en.large,16 GiB,2 vCPUs,1250 GB NVMe SSD,Up to 25 Gigabit,$0.113 hourly / vCPU,$0.077 hourly / vCPU,$0.0391 hourly / vCPU,$0.159 hourly / vCPU,$0.123 hourly / vCPU
I3EN Extra Large,i3en.xlarge,32 GiB,4 vCPUs,2500 GB NVMe SSD,Up to 25 Gigabit,$0.113 hourly / vCPU,$0.077 hourly / vCPU,$0.0405 hourly / vCPU,$0.159 hourly / vCPU,$0.123 hourly / vCPU
I3EN Double Extra Large,i3en.2xlarge,64 GiB,8 vCPUs,5000 GB (2×2500 GB NVMe SSD),Up to 25 Gigabit,$0.113 hourly / vCPU,$0.077 hourly / vCPU,$0.0456 hourly / vCPU,$0.159 hourly / vCPU,$0.123 hourly / vCPU
I3EN 3xlarge,i3en.3xlarge,96 GiB,12 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,$0.113 hourly / vCPU,$0.077 hourly / vCPU,$0.042 hourly / vCPU,$0.159 hourly / vCPU,$0.123 hourly / vCPU
I3EN 6xlarge,i3en.6xlarge,192 GiB,24 vCPUs,15000 GB (2×7500 GB NVMe SSD),25 Gigabit,$0.113 hourly / vCPU,$0.077 hourly / vCPU,$0.0479 hourly / vCPU,$0.159 hourly / vCPU,$0.123 hourly / vCPU
I3EN 12xlarge Extra Large,i3en.12xlarge,384 GiB,48 vCPUs,30000 GB (4×7500 GB NVMe SSD),50 Gigabit,$0.113 hourly / vCPU,$0.077 hourly / vCPU,$0.0425 hourly / vCPU,$0.159 hourly / vCPU,$0.123 hourly / vCPU
I3EN 24xlarge,i3en.24xlarge,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),100 Gigabit,$0.113 hourly / vCPU,$0.077 hourly / vCPU,$0.042 hourly / vCPU,$0.159 hourly / vCPU,$0.123 hourly / vCPU
I3EN Metal,i3en.metal,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),100 Gigabit,$0.113 hourly / vCPU,$0.077 hourly / vCPU,$0.0357 hourly / vCPU,$0.159 hourly / vCPU,$0.123 hourly / vCPU
I3P 16xlarge Extra Large,i3p.16xlarge,488 GiB,64 vCPUs,EBS only,20 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I4G Large,i4g.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,$0.0772 hourly / vCPU,$0.0501 hourly / vCPU,$0.0273 hourly / vCPU,unavailable,unavailable
I4G Extra Large,i4g.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,$0.0772 hourly / vCPU,$0.0501 hourly / vCPU,$0.0291 hourly / vCPU,unavailable,unavailable
I4G Double Extra Large,i4g.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,$0.0772 hourly / vCPU,$0.0501 hourly / vCPU,$0.0285 hourly / vCPU,unavailable,unavailable
I4G Quadruple Extra Large,i4g.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.0772 hourly / vCPU,$0.0501 hourly / vCPU,$0.0327 hourly / vCPU,unavailable,unavailable
I4G Eight Extra Large,i4g.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),18.75 Gigabit,$0.0772 hourly / vCPU,$0.0501 hourly / vCPU,$0.0342 hourly / vCPU,unavailable,unavailable
I4G 16xlarge Extra Large,i4g.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),37.5 Gigabit,$0.0772 hourly / vCPU,$0.0501 hourly / vCPU,$0.0272 hourly / vCPU,unavailable,unavailable
I4I Large,i4i.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,$0.086 hourly / vCPU,$0.0555 hourly / vCPU,$0.0295 hourly / vCPU,$0.132 hourly / vCPU,$0.1015 hourly / vCPU
I4I Extra Large,i4i.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,$0.0858 hourly / vCPU,$0.0558 hourly / vCPU,$0.0313 hourly / vCPU,$0.1318 hourly / vCPU,$0.1018 hourly / vCPU
I4I Double Extra Large,i4i.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,$0.0858 hourly / vCPU,$0.0556 hourly / vCPU,$0.0354 hourly / vCPU,$0.1318 hourly / vCPU,$0.0556 hourly / vCPU
I4I Quadruple Extra Large,i4i.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.0858 hourly / vCPU,$0.0557 hourly / vCPU,$0.0442 hourly / vCPU,$0.1318 hourly / vCPU,$0.0557 hourly / vCPU
I4I Eight Extra Large,i4i.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),18.75 Gigabit,$0.0858 hourly / vCPU,$0.0557 hourly / vCPU,$0.0356 hourly / vCPU,$0.1318 hourly / vCPU,$0.0557 hourly / vCPU
I4I 12xlarge Extra Large,i4i.12xlarge,384 GiB,48 vCPUs,11250 GB (3×3750 GB NVMe SSD),28.12 Gigabit,$0.0858 hourly / vCPU,$0.0557 hourly / vCPU,$0.0312 hourly / vCPU,$0.1318 hourly / vCPU,$0.1017 hourly / vCPU
I4I 16xlarge Extra Large,i4i.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),37.5 Gigabit,$0.0858 hourly / vCPU,$0.0557 hourly / vCPU,$0.0305 hourly / vCPU,$0.1318 hourly / vCPU,$0.0557 hourly / vCPU
I4I 24xlarge,i4i.24xlarge,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),56.25 Gigabit,$0.0858 hourly / vCPU,$0.0557 hourly / vCPU,$0.0284 hourly / vCPU,$0.1318 hourly / vCPU,$0.1017 hourly / vCPU
I4I 32xlarge,i4i.32xlarge,1024 GiB,128 vCPUs,30000 GB (8×3750 GB NVMe SSD),75 Gigabit,$0.0858 hourly / vCPU,$0.0557 hourly / vCPU,$0.0269 hourly / vCPU,$0.1318 hourly / vCPU,$0.1017 hourly / vCPU
I4I Metal,i4i.metal,1024 GiB,128 vCPUs,30000 GB (8×3750 GB NVMe SSD),75 Gigabit,$0.0858 hourly / vCPU,$0.0557 hourly / vCPU,$0.03 hourly / vCPU,$0.1318 hourly / vCPU,$0.0557 hourly / vCPU
I7I Large,i7i.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.0319 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7I Extra Large,i7i.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.0333 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7I Double Extra Large,i7i.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.0351 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7I Quadruple Extra Large,i7i.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.0373 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7I Eight Extra Large,i7i.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),Up to 25 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.0373 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7I 12xlarge Extra Large,i7i.12xlarge,384 GiB,48 vCPUs,11250 GB (3×3750 GB NVMe SSD),Up to 28 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.036 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7I 16xlarge Extra Large,i7i.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),Up to 37.5 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.0378 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7I 24xlarge,i7i.24xlarge,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),Up to 56.25 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.0346 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7I 48xlarge,i7i.48xlarge,1536 GiB,192 vCPUs,45000 GB (12×3750 GB NVMe SSD),Up to 100 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.0402 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7I Metal-24xl,i7i.metal-24xl,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),Up to 56.25 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.0277 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7I Metal-48xl,i7i.metal-48xl,1536 GiB,192 vCPUs,45000 GB (12×3750 GB NVMe SSD),Up to 100 Gigabit,$0.0944 hourly / vCPU,unavailable,$0.0303 hourly / vCPU,$0.1404 hourly / vCPU,unavailable
I7IE Large,i7ie.large,16 GiB,2 vCPUs,1250 GB NVMe SSD,Up to 25 Gigabit,$0.13 hourly / vCPU,unavailable,$0.0437 hourly / vCPU,$0.176 hourly / vCPU,unavailable
I7IE Extra Large,i7ie.xlarge,32 GiB,4 vCPUs,2500 GB NVMe SSD,Up to 25 Gigabit,$0.13 hourly / vCPU,unavailable,$0.0537 hourly / vCPU,$0.176 hourly / vCPU,unavailable
I7IE Double Extra Large,i7ie.2xlarge,64 GiB,8 vCPUs,5000 GB (2×2500 GB NVMe SSD),Up to 25 Gigabit,$0.13 hourly / vCPU,unavailable,$0.046 hourly / vCPU,$0.176 hourly / vCPU,unavailable
I7IE 3xlarge,i7ie.3xlarge,96 GiB,12 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,$0.1299 hourly / vCPU,unavailable,$0.0497 hourly / vCPU,$0.176 hourly / vCPU,unavailable
I7IE 6xlarge,i7ie.6xlarge,192 GiB,24 vCPUs,15000 GB (2×7500 GB NVMe SSD),Up to 25 Gigabit,$0.1299 hourly / vCPU,unavailable,$0.0513 hourly / vCPU,$0.176 hourly / vCPU,unavailable
